iter	MultiClass
2929	0.3403623523
2930	0.3403368302
2931	0.3402965287
2932	0.3402909078
2933	0.3402580068
2934	0.3402461573
2935	0.3402171845
2936	0.3401802903
2937	0.3401621687
2938	0.3401524894
2939	0.3401362776
2940	0.3401302444
2941	0.3401032031
2942	0.340075489
2943	0.3400635093
2944	0.3400464511
2945	0.3400183681
2946	0.3400086888
2947	0.339999704
2948	0.3399760483
2949	0.3399620502
2950	0.3399383294
2951	0.3399296484
2952	0.3398907793
2953	0.339868187
2954	0.339841341
2955	0.3398316183
2956	0.3398213965
2957	0.3398028191
2958	0.3397564626
2959	0.3397409454
2960	0.3397261877
2961	0.3396994937
2962	0.339681307
2963	0.3396632071
2964	0.3396473643
2965	0.3396233831
2966	0.3395897442
2967	0.3395758981
2968	0.339541912
2969	0.3395337085
2970	0.3395002432
2971	0.3394931899
2972	0.3394814923
2973	0.3394522157
2974	0.3394316634
2975	0.3394225701
2976	0.339411415
2977	0.3394027557
2978	0.3393789481
2979	0.3393437033
2980	0.3393199825
2981	0.3393124951
2982	0.3393000162
2983	0.339281721
2984	0.3392703489
2985	0.339250361
2986	0.3392323913
2987	0.3392191311
2988	0.3392052198
2989	0.3391920681
2990	0.3391617281
2991	0.3391533943
2992	0.3391400256
2993	0.3391036305
2994	0.3390848579
2995	0.3390585545
2996	0.3390214216
2997	0.3389768013
2998	0.3389605895
2999	0.3389531022
3000	0.3389461357
3001	0.3389310959
3002	0.3389077874
3003	0.3388926174
3004	0.3388553542
3005	0.3388410306
3006	0.3388321109
3007	0.3388080428
3008	0.3387847344
3009	0.3387774206
3010	0.3387603625
3011	0.3387278305
3012	0.3387181946
3013	0.3386943653
3014	0.338680888
3015	0.3386611605
3016	0.338635595
3017	0.3386127206
3018	0.3385784524
3019	0.3385547316
3020	0.3385392577
3021	0.3385286235
3022	0.3385140394
3023	0.3385045554
3024	0.3384859781
3025	0.3384487801
3026	0.3384397953
3027	0.3384046372
3028	0.3383955873
3029	0.3383854089
3030	0.3383722572
3031	0.3383605812
3032	0.3383331927
3033	0.3383015722
3034	0.3382899397
3035	0.3382785676
3036	0.3382562791
3037	0.3382369639
3038	0.3382217722
3039	0.3381799732
3040	0.338167733
3041	0.3381597465
3042	0.3381317503
3043	0.3381246753
3044	0.3381128909
3045	0.33808611
3046	0.3380598066
3047	0.3380319841
3048	0.3380186804
3049	0.3380065271
3050	0.3379807879
3051	0.337960431
3052	0.3379427001
3053	0.3379271828
3054	0.3379152465
3055	0.337902659
3056	0.337882454
3057	0.3378398955
3058	0.3378285451
3059	0.3377929747
3060	0.3377731821
3061	0.3377464229
3062	0.3377307754
3063	0.337685873
3064	0.3376582675
3065	0.3376304449
3066	0.3375993235
3067	0.3375644694
3068	0.3375491691
3069	0.337531308
3070	0.3375234083
3071	0.3375164852
3072	0.3375028995
3073	0.3374794391
3074	0.3374668082
3075	0.3374249008
3076	0.3373895691
3077	0.3373766562
3078	0.3373691037
3079	0.337342822
3080	0.3373247655
3081	0.3373068393
3082	0.3372753273
3083	0.3372416451
3084	0.3372305117
3085	0.337207659
3086	0.3371989563
3087	0.3371918596
3088	0.3371562675
3089	0.3371422911
3090	0.3371254066
3091	0.3371036173
3092	0.3370807863
3093	0.3370493611
3094	0.337035146
3095	0.3370240344
3096	0.3369921534
3097	0.3369768966
3098	0.3369666096
3099	0.3369416301
3100	0.3369312346
3101	0.3369031516
3102	0.3368983119
3103	0.3368869615
3104	0.3368663659
3105	0.3368608969
3106	0.3368240027
3107	0.3367897562
3108	0.3367822254
3109	0.3367641038
3110	0.3367531007
3111	0.3367387987
3112	0.336733308
3113	0.3367265368
3114	0.3367072868
3115	0.3366961751
3116	0.3366773373
3117	0.3366635346
3118	0.336651099
3119	0.3366429606
3120	0.3366176989
3121	0.3366018127
3122	0.3365890083
3123	0.336581369
3124	0.3365646581
3125	0.3365465148
3126	0.3365390492
3127	0.3365062133
3128	0.3364759601
3129	0.3364477469
3130	0.3364306453
3131	0.3364078577
3132	0.3363639753
3133	0.3363359791
3134	0.336310023
3135	0.3362880167
3136	0.3362698517
3137	0.3362442428
3138	0.3362147708
3139	0.3361819784
3140	0.3361393113
3141	0.3361321495
3142	0.3361126173
3143	0.3361022001
3144	0.3360912837
3145	0.3360569504
3146	0.3360381561
3147	0.3360321011
3148	0.3360212281
3149	0.335993449
3150	0.3359723108
3151	0.3359594412
3152	0.3359535164
3153	0.3359385417
3154	0.3359064872
3155	0.3358766463
3156	0.3358359541
3157	0.3358004489
3158	0.3357693275
3159	0.335757109
3160	0.3357400292
3161	0.3357106874
3162	0.335688399
3163	0.3356804993
3164	0.3356601641
3165	0.3356461226
3166	0.3356360743
3167	0.3356286521
3168	0.3356197541
3169	0.3355904991
3170	0.3355403447
3171	0.3355301446
3172	0.3355184252
3173	0.3354952036
3174	0.3354892788
3175	0.3354816395
3176	0.3354695513
3177	0.3354563996
3178	0.3354318541
3179	0.3354038579
3180	0.3353821988
3181	0.3353754276
3182	0.3353506
3183	0.3353390326
3184	0.3352927195
3185	0.3352861871
3186	0.3352579304
3187	0.3352292181
3188	0.3352053887
3189	0.3351765896
3190	0.3351496785
3191	0.3351407154
3192	0.3351320561
3193	0.3351123068
3194	0.3350970283
3195	0.3350892371
3196	0.3350679687
3197	0.3350387571
3198	0.3350132133
3199	0.3350001918
3200	0.334959695
3201	0.3349443948
3202	0.3349356053
3203	0.3349229527
3204	0.33491323
3205	0.3348861019
3206	0.3348786146
3207	0.3348685446
3208	0.3348468639
3209	0.3348340594
3210	0.3348120531
3211	0.3347989882
3212	0.3347617685
3213	0.3347388507
3214	0.3347197959
3215	0.3347085757
3216	0.3346856579
3217	0.3346602443
3218	0.3346468539
3219	0.334627517
3220	0.3346213101
3221	0.3346147776
3222	0.3345820069
3223	0.3345500608
3224	0.3345272515
3225	0.3345025975
3226	0.3344770754
3227	0.3344611675
3228	0.3344437187
3229	0.3344198677
3230	0.3343920885
3231	0.3343629638
3232	0.3343312782
3233	0.3343130481
3234	0.3343048663
3235	0.3342867447
3236	0.3342633277
3237	0.3342225922
3238	0.3341990884
3239	0.33417476
3240	0.334167316
3241	0.3341513213
3242	0.3341387338
3243	0.3341037278
3244	0.3340879067
3245	0.3340577185
3246	0.3340491026
3247	0.3340214537
3248	0.334006696
3249	0.3339843207
3250	0.33396468
3251	0.3339586901
3252	0.3339490542
3253	0.3339208193
3254	0.3338780654
3255	0.3338698402
3256	0.3338595966
3257	0.3338523697
3258	0.3338395001
3259	0.3338091818
3260	0.3338034306
3261	0.3337888032
3262	0.3337796013
3263	0.3337645832
3264	0.3337281447
3265	0.3337068329
3266	0.3336727383
3267	0.3336568304
3268	0.3336497337
3269	0.3336316555
3270	0.3336231916
3271	0.3336132518
3272	0.3335940669
3273	0.3335805245
3274	0.3335612093
3275	0.3335404183
3276	0.333528699
3277	0.3334831889
3278	0.3334669338
3279	0.3334562778
3280	0.3334424534
3281	0.3334282383
3282	0.333410095
3283	0.333396379
3284	0.3333873074
3285	0.3333500008
3286	0.3333229161
3287	0.3333132368
3288	0.3333054891
3289	0.3332885177
3290	0.3332612594
3291	0.3332447221
3292	0.3332390578
3293	0.3332193953
3294	0.3332071117
3295	0.3331785296
3296	0.333155373
3297	0.3331380328
3298	0.3331144639
3299	0.3331027011
3300	0.3330894843
3301	0.3330728819
3302	0.3330593613
3303	0.3330479675
3304	0.3330269161
3305	0.3330087077
3306	0.3329975093
3307	0.3329677118
3308	0.3329600942
3309	0.3329369811
3310	0.33292626
3311	0.33289796
3312	0.3328559223
3313	0.3328414251
3314	0.332820786
3315	0.3328025125
3316	0.3327904459
3317	0.3327728669
3318	0.3327621676
3319	0.3327404217
3320	0.3327209329
3321	0.3327000985
3322	0.3326871639
3323	0.3326817383
3324	0.3326717334
3325	0.3326545668
3326	0.3326423049
3327	0.3326106192
3328	0.3326043038
3329	0.3325960786
3330	0.3325758302
3331	0.3325643713
3332	0.3325554733
3333	0.3325431897
3334	0.3325286273
3335	0.3325055359
3336	0.3324630858
3337	0.3324405153
3338	0.3324249546
3339	0.3324083305
3340	0.3323973056
3341	0.332367009
3342	0.3323542913
3343	0.3323437222
3344	0.3323222368
3345	0.3323136426
3346	0.3323010335
3347	0.3322746649
3348	0.3322687185
3349	0.3322575851
3350	0.3322441947
3351	0.3322185641
3352	0.3321946479
3353	0.3321696033
3354	0.3321587303
3355	0.3321313635
3356	0.3321267843
3357	0.3321186242
3358	0.3321120049
3359	0.3320960536
3360	0.3320727017
3361	0.3320368058
3362	0.3320037313
3363	0.331978513
3364	0.3319727618
3365	0.3319609991
3366	0.3319413367
3367	0.331912429
3368	0.3318711726
3369	0.3318653346
3370	0.3318313702
3371	0.3318106444
3372	0.3317805647
3373	0.3317615317
3374	0.3317544132
3375	0.3317412832
3376	0.3317091202
3377	0.3316990068
3378	0.3316923442
3379	0.3316759588
3380	0.3316450328
3381	0.3316354837
3382	0.3316234388
3383	0.3316070968
3384	0.3315786449
3385	0.3315735231
3386	0.3315663396
3387	0.331542163
3388	0.3315215674
3389	0.3315008198
3390	0.3314932674
3391	0.3314508173
3392	0.3314429176
3393	0.3314275306
3394	0.3314203254
3395	0.3314044826
3396	0.331386795
3397	0.3313704965
3398	0.3313622495
3399	0.3313461029
3400	0.3313338627
3401	0.3313260715
3402	0.3313189314
3403	0.3313048465
3404	0.3312885262
3405	0.3312653914
3406	0.3312578389
3407	0.331232599
3408	0.331225741
3409	0.3312115042
3410	0.3311843761
3411	0.3311626519
3412	0.3311274939
3413	0.3311045978
3414	0.3310914895
3415	0.3310549642
3416	0.331049582
3417	0.3310244722
3418	0.3310151185
3419	0.3309852559
3420	0.3309678722
3421	0.3309216459
3422	0.3309092538
3423	0.3309018098
3424	0.3308843611
3425	0.3308783278
3426	0.3308564951
3427	0.33084534
3428	0.3308329045
3429	0.3308166493
3430	0.3308010453
3431	0.3307771508
3432	0.3307466155
3433	0.3307171001
3434	0.330706965
3435	0.330692598
3436	0.3306813561
3437	0.3306720892
3438	0.3306578523
3439	0.3306270999
3440	0.330619656
3441	0.3306127546
3442	0.3305974326
3443	0.3305912257
3444	0.3305817852
3445	0.330569762
3446	0.3305588457
3447	0.3305530294
3448	0.3305369044
3449	0.3305186093
3450	0.3305103189
3451	0.330498643
3452	0.3304911339
3453	0.3304746835
3454	0.3304628556
3455	0.3304567355
3456	0.3304331015
3457	0.3304201885
3458	0.330388134
3459	0.3303833377
3460	0.3303521296
3461	0.3303269764
3462	0.3303067063
3463	0.3302742828
3464	0.3302642129
3465	0.330237215
3466	0.3302253654
3467	0.3301987365
3468	0.3301908368
3469	0.3301851073
3470	0.3301798988
3471	0.3301743863
3472	0.3301535302
3473	0.3301336942
3474	0.3301110151
3475	0.3301031805
3476	0.3300623147
3477	0.3300546104
3478	0.3300477524
3479	0.3300399829
3480	0.3300295657
3481	0.3300214924
3482	0.3300114659
3483	0.3299871591
3484	0.3299669107
3485	0.3299571229
3486	0.3299314054
3487	0.3299013692
3488	0.3298898235
3489	0.3298733513
3490	0.3298457892
3491	0.3298115427
3492	0.3297796183
3493	0.3297548124
3494	0.3297344121
3495	0.3297243855
3496	0.3297183305
3497	0.3297073925
3498	0.3296714966
3499	0.3296643131
3500	0.3296476022
3501	0.3296076479
3502	0.3295898085
3503	0.3295842961
3504	0.3295568424
3505	0.3295293237
3506	0.3295161286
3507	0.3294907801
3508	0.3294869822
3509	0.3294774548
3510	0.3294634784
3511	0.3294568808
3512	0.3294306859
3513	0.3294210283
3514	0.3293912743
3515	0.3293806834
3516	0.329361021
3517	0.3293491932
3518	0.3293262753
3519	0.3293058316
3520	0.3292757086
3521	0.3292474086
3522	0.3292244256
3523	0.3292082573
3524	0.3291861425
3525	0.3291680426
3526	0.3291630293
3527	0.3291568875
3528	0.3291325374
3529	0.3291164558
3530	0.3291011339
3531	0.3290770224
3532	0.329072096
3533	0.3290630243
3534	0.3290550378
3535	0.3290480279
3536	0.3290283655
3537	0.3290233088
3538	0.3289996531
3539	0.3289945096
3540	0.3289827469
3541	0.3289576154
3542	0.3289488259
3543	0.3289213072
3544	0.3289127998
3545	0.3288903594
3546	0.3288795733
3547	0.3288674416
3548	0.3288435472
3549	0.3288298095
3550	0.3288080203
3551	0.3287882059
3552	0.3287713214
3553	0.3287436724
3554	0.3287351651
3555	0.3287151554
3556	0.3287110102
3557	0.3286966866
3558	0.3286819723
3559	0.3286682997
3560	0.3286594885
3561	0.3286455338
3562	0.3286317528
3563	0.3286234407
3564	0.328611678
3565	0.3285996765
3566	0.3285877184
3567	0.3285805783
3568	0.3285540145
3569	0.3285325942
3570	0.3285057048
3571	0.3284901441
3572	0.3284762979
3573	0.3284496256
3574	0.3284283355
3575	0.3284080654
3576	0.3283815884
3577	0.3283627723
3578	0.3283540262
3579	0.3283304139
3580	0.3283034594
3581	0.328293867
3582	0.3282767871
3583	0.3282713615
3584	0.3282612481
3585	0.32824725
3586	0.3282118099
3587	0.3281960322
3588	0.328184595
3589	0.328151477
3590	0.3281283205
3591	0.3281032541
3592	0.3280923378
3593	0.3280555955
3594	0.3280273606
3595	0.3280083926
3596	0.3280008184
3597	0.3279689592
3598	0.3279495572
3599	0.3279392485
3600	0.3279303722
3601	0.3279139217
3602	0.32789873
3603	0.3278760509
3604	0.3278680861
3605	0.3278592098
3606	0.3278403721
3607	0.3278356409
3608	0.3278127448
3609	0.3278011991
3610	0.3277936466
3611	0.3277858554
3612	0.3277490697
3613	0.3277211604
3614	0.3277002609
3615	0.3276704634
3616	0.327640145
3617	0.3276225877
3618	0.3275970656
3619	0.3275764483
3620	0.3275670294
3621	0.3275515555
3622	0.3275301569
3623	0.3275091923
3624	0.3274975164
3625	0.3274807621
3626	0.3274737956
3627	0.3274445406
3628	0.327418693
3629	0.3273939956
3630	0.3273633083
3631	0.3273561465
3632	0.3273342487
3633	0.3273090521
3634	0.3272985047
3635	0.3272797537
3636	0.3272672748
3637	0.3272384756
3638	0.3272227196
3639	0.327212628
3640	0.3271919238
3641	0.3271866284
3642	0.3271731295
3643	0.3271576122
3644	0.3271182873
3645	0.32711182
3646	0.3271055697
3647	0.3270893579
3648	0.3270616873
3649	0.3270497943
3650	0.3270237297
3651	0.3270184126
3652	0.3269823864
3653	0.3269705803
3654	0.3269517208
3655	0.3269263073
3656	0.3268947085
3657	0.3268878939
3658	0.3268807321
3659	0.3268749592
3660	0.326826975
3661	0.32680677
3662	0.3267837871
3663	0.3267546407
3664	0.3267331118
3665	0.3267163358
3666	0.3267048118
3667	0.3266806352
3668	0.3266570881
3669	0.3266374907
3670	0.3266211922
3671	0.326616027
3672	0.3266041991
3673	0.3265872712
3674	0.3265652432
3675	0.3265489663
3676	0.3265350985
3677	0.3265292822
3678	0.3265140254
3679	0.3264829257
3680	0.3264748958
3681	0.326468754
3682	0.3264569913
3683	0.3264437961
3684	0.3264198583
3685	0.3264102007
3686	0.3264020189
3687	0.326384939
3688	0.3263702031
3689	0.3263584837
3690	0.3263411869
3691	0.3263361519
3692	0.3263221321
3693	0.326305291
3694	0.3262965015
3695	0.3262831978
3696	0.3262552016
3697	0.3262457611
3698	0.3262200219
3699	0.3262078251
3700	0.3261888355
3701	0.3261668726
3702	0.3261506174
3703	0.3261313239
3704	0.3261085363
3705	0.3261003545
3706	0.3260738992
3707	0.32604714
3708	0.3260419748
3709	0.3260319266
3710	0.3260139787
3711	0.326007902
3712	0.3259942728
3713	0.3259692933
3714	0.3259632166
3715	0.3259562501
3716	0.3259335493
3717	0.3258944414
3718	0.3258869758
3719	0.3258780127
3720	0.3258462619
3721	0.3258324158
3722	0.3258123193
3723	0.3257933296
3724	0.3257626423
3725	0.3257344291
3726	0.3257144411
3727	0.3257017235
3728	0.3256878122
3729	0.3256706889
3730	0.3256569947
3731	0.3256300619
3732	0.3256173659
3733	0.3255908455
3734	0.3255706188
3735	0.3255517594
3736	0.3255299918
3737	0.3255084195
3738	0.3255008019
3739	0.3254692031
3740	0.325459003
3741	0.325453534
3742	0.3254276212
3743	0.3254122125
3744	0.325385475
3745	0.3253607559
3746	0.3253473655
3747	0.3253231238
3748	0.3253174812
3749	0.325293565
3750	0.3252781997
3751	0.3252684336
3752	0.3252451902
3753	0.3252176281
3754	0.3252038904
3755	0.3251792798
3756	0.3251719661
3757	0.3251540398
3758	0.3251441001
3759	0.3251229619
3760	0.3251102442
3761	0.3250779944
3762	0.325059417
3763	0.3250486092
3764	0.3250286212
3765	0.3249919006
3766	0.3249672032
3767	0.3249381653
3768	0.324912513
3769	0.3249011843
3770	0.3248951727
3771	0.3248767907
3772	0.3248469498
3773	0.3248204728
3774	0.3248011793
3775	0.3247948205
3776	0.3247841212
3777	0.3247592718
3778	0.3247385677
3779	0.3247270219
3780	0.3247111574
3781	0.3247024981
3782	0.3246967036
3783	0.3246865034
3784	0.3246640197
3785	0.3246388882
3786	0.3246161657
3787	0.3245926836
3788	0.3245737591
3789	0.3245583069
3790	0.3245308533
3791	0.3245254494
3792	0.3245057001
3793	0.3244745354
3794	0.3244683502
3795	0.3244545474
3796	0.3244349935
3797	0.3244114897
3798	0.324405196
3799	0.3243926953
3800	0.324363028
3801	0.3243273492
3802	0.3243192542
3803	0.3243053863
3804	0.3242973564
3805	0.324290672
3806	0.3242661048
3807	0.3242479181
3808	0.3242364375
3809	0.3242242407
3810	0.3242150172
3811	0.32420664
3812	0.3241996301
3813	0.3241738476
3814	0.3241616725
3815	0.3241352172
3816	0.3241112576
3817	0.3240957404
3818	0.3240821546
3819	0.3240622752
3820	0.3240572619
3821	0.3240453038
3822	0.3240144429
3823	0.3240002495
3824	0.3239609463
3825	0.3239562803
3826	0.3239378115
3827	0.3239224244
3828	0.3239131575
3829	0.3238763067
3830	0.3238598996
3831	0.3238381754
3832	0.3238158219
3833	0.3237987637
3834	0.3237859376
3835	0.3237682934
3836	0.3237389083
3837	0.3237310954
3838	0.3237153394
3839	0.3236875602
3840	0.3236816789
3841	0.3236750162
3842	0.3236617343
3843	0.3236441987
3844	0.3236213894
3845	0.3236099956
3846	0.3235992095
3847	0.3235727325
3848	0.3235430218
3849	0.3235374659
3850	0.3235024815
3851	0.3234969908
3852	0.3234770245
3853	0.3234638294
3854	0.3234556693
3855	0.3234441236
3856	0.3234367448
3857	0.3234250037
3858	0.3234193394
3859	0.3234024548
3860	0.323370205
3861	0.3233603086
3862	0.3233379551
3863	0.3233063563
3864	0.3232909041
3865	0.3232760162
3866	0.3232674221
3867	0.3232363007
3868	0.3232060692
3869	0.3231840628
3870	0.3231695005
3871	0.3231595174
3872	0.3231361221
3873	0.3231217333
3874	0.3230858809
3875	0.3230741181
3876	0.3230652852
3877	0.3230383958
3878	0.3230076434
3879	0.3229927772
3880	0.3229618295
3881	0.3229542988
3882	0.3229363508
3883	0.3229277132
3884	0.3228989792
3885	0.3228856755
3886	0.3228749111
3887	0.3228484124
3888	0.3228349134
3889	0.3228179204
3890	0.3227921162
3891	0.3227686558
3892	0.3227586944
3893	0.3227539415
3894	0.3227393575
3895	0.3227233844
3896	0.3227165482
3897	0.322711383
3898	0.322702333
3899	0.3226670665
3900	0.3226359669
3901	0.3226278284
3902	0.3226121376
3903	0.3225904568
3904	0.3225664321
3905	0.3225350504
3906	0.3225300371
3907	0.3224992847
3908	0.3224868058
3909	0.3224559883
3910	0.3224363909
3911	0.3224307483
3912	0.3224110424
3913	0.3224056602
3914	0.322380507
3915	0.3223637093
3916	0.3223358434
3917	0.3223198703
3918	0.3222960193
3919	0.322263075
3920	0.3222457347
3921	0.3222225347
3922	0.3222068221
3923	0.3221912398
3924	0.3221668679
3925	0.3221531302
3926	0.3221398049
3927	0.3221140658
3928	0.3220996119
3929	0.3220912782
3930	0.3220605692
3931	0.3220438149
3932	0.3220385846
3933	0.322025932
3934	0.3220052279
3935	0.3219818326
3936	0.3219587412
3937	0.32195197
3938	0.3219381021
3939	0.3219201759
3940	0.3219103664
3941	0.3218880996
3942	0.3218759896
3943	0.3218570434
3944	0.3218397682
3945	0.3218272893
3946	0.3218054566
3947	0.3218004433
3948	0.3217910027
3949	0.3217680198
3950	0.3217429969
3951	0.3217361823
3952	0.3217161943
3953	0.3216956204
3954	0.3216885888
3955	0.3216722902
3956	0.3216379786
3957	0.3216266933
3958	0.3216190106
3959	0.3216112194
3960	0.321588345
3961	0.3215774721
3962	0.3215713303
3963	0.3215459601
3964	0.3215261458
3965	0.3215062012
3966	0.3214991696
3967	0.321482437
3968	0.3214703921
3969	0.3214550701
3970	0.3214384461
3971	0.3214245131
3972	0.3214169823
3973	0.3213811732
3974	0.3213683905
3975	0.3213337967
3976	0.3213239872
3977	0.3213094465
3978	0.3212934301
3979	0.3212666276
3980	0.3212445127
3981	0.3212271291
3982	0.3212114599
3983	0.3212001312
3984	0.3211857641
3985	0.3211579416
3986	0.3211488916
3987	0.3211310522
3988	0.3210985202
3989	0.3210899477
3990	0.3210780765
3991	0.3210521203
3992	0.3210473024
3993	0.3210310906
3994	0.3210032463
3995	0.320995976
3996	0.3209728629
3997	0.3209489251
3998	0.3209291541
3999	0.3209244664
4000	0.3208985536
4001	0.3208798678
4002	0.3208742685
4003	0.3208464026
4004	0.3208241575
4005	0.3208013916
4006	0.3207937741
4007	0.3207735908
4008	0.3207614157
4009	0.3207398434
4010	0.3207298603
4011	0.3207186835
4012	0.3207001062
4013	0.3206884086
4014	0.3206673572
4015	0.3206624958
4016	0.3206384712
4017	0.3206085434
4018	0.3205836941
4019	0.3205713888
4020	0.3205519651
4021	0.3205431322
4022	0.3205306967
4023	0.3205174365
4024	0.3204889845
4025	0.3204844704
4026	0.3204704072
4027	0.3204580802
4028	0.3204509835
4029	0.3204430404
4030	0.3204336866
4031	0.3204286733
4032	0.3204011763
4033	0.3203891314
4034	0.3203801466
4035	0.3203501755
4036	0.3203378702
4037	0.320327019
4038	0.3203056854
4039	0.3202954202
4040	0.320273479
4041	0.3202544893
4042	0.3202224347
4043	0.3202015353
4044	0.3201923117
4045	0.3201862133
4046	0.3201602571
4047	0.3201424611
4048	0.3201362325
4049	0.3201312843
4050	0.3201136619
4051	0.3200875105
4052	0.3200715157
4053	0.3200620752
4054	0.3200286316
4055	0.320015328
4056	0.3200024368
4057	0.3199834688
4058	0.3199694707
4059	0.3199550168
4060	0.3199398468
4061	0.3199253279
4062	0.3199048624
4063	0.3198856557
4064	0.3198541872
4065	0.3198268854
4066	0.3198063115
4067	0.3198024485
4068	0.3197723037
4069	0.319740553
4070	0.3197321758
4071	0.3197115151
4072	0.3196884888
4073	0.3196782886
4074	0.3196658748
4075	0.319641568
4076	0.3196292844
4077	0.3196076905
4078	0.3195941047
4079	0.3195824939
4080	0.3195540419
4081	0.3195372225
4082	0.3195261326
4083	0.3195093131
4084	0.3194940997
4085	0.3194894337
4086	0.3194701836
4087	0.3194582255
4088	0.3194333979
4089	0.3194095035
4090	0.3193998676
4091	0.3193761902
4092	0.3193507766
4093	0.3193270558
4094	0.3193147288
4095	0.3193012515
4096	0.3192817193
4097	0.319272626
4098	0.3192452808
4099	0.3192272027
4100	0.3192228405
4101	0.3192146804
4102	0.3191862718
4103	0.3191501589
4104	0.3191209908
4105	0.3191014368
4106	0.3190911716
4107	0.3190681235
4108	0.3190506096
4109	0.3190441857
4110	0.3190242194
4111	0.3190055553
4112	0.3189815741
4113	0.3189527315
4114	0.3189347184
4115	0.3189192663
4116	0.3188960012
4117	0.3188814172
4118	0.3188547882
4119	0.3188373611
4120	0.3188299172
4121	0.3188198689
4122	0.3188086488
4123	0.3188039827
4124	0.3187866642
4125	0.3187663723
4126	0.3187405247
4127	0.3187338837
4128	0.3187126153
4129	0.3186870498
4130	0.3186765458
4131	0.3186695359
4132	0.318650416
4133	0.3186291476
4134	0.318622702
4135	0.3186157355
4136	0.3185998059
4137	0.318572808
4138	0.3185646261
4139	0.3185389087
4140	0.3185338086
4141	0.3185040762
4142	0.3184853687
4143	0.3184736277
4144	0.31844676
4145	0.3184395114
4146	0.3184289206
4147	0.3184156387
4148	0.3184095186
4149	0.3183859063
4150	0.318366374
4151	0.3183558918
4152	0.3183356867
4153	0.31832553
4154	0.3183100127
4155	0.3182865306
4156	0.3182706661
4157	0.3182482258
4158	0.3182295399
4159	0.3182240709
4160	0.3182179942
4161	0.3182062749
4162	0.3181967258
4163	0.3181897593
4164	0.3181717463
4165	0.318151997
4166	0.3181318354
4167	0.3181259757
4168	0.3180991298
4169	0.3180904922
4170	0.3180740417
4171	0.3180523175
4172	0.3180415097
4173	0.3180270342
4174	0.318012602
4175	0.3179999495
4176	0.3179784423
4177	0.3179706077
4178	0.3179496431
4179	0.3179327369
4180	0.3179260091
4181	0.3179064769
4182	0.3178927176
4183	0.3178872919
4184	0.3178764624
4185	0.3178672606
4186	0.3178345766
4187	0.3178197321
4188	0.3178115503
4189	0.3177882418
4190	0.3177822086
4191	0.3177603108
4192	0.3177563609
4193	0.3177508268
4194	0.3177344197
4195	0.3177098959
4196	0.3176804457
4197	0.3176488034
4198	0.317633373
4199	0.3176118658
4200	0.3176019044
4201	0.3175836743
4202	0.3175719767
4203	0.3175522708
4204	0.3175412243
4205	0.3175294398
4206	0.3175077374
4207	0.3175023335
4208	0.3174842987
4209	0.3174685427
4210	0.3174564327
4211	0.3174369439
4212	0.3174328204
4213	0.3174184534
4214	0.3174082098
4215	0.3173874623
4216	0.3173790417
4217	0.3173554294
4218	0.3173522608
4219	0.3173333797
4220	0.3173150845
4221	0.3173050797
4222	0.3172742404
4223	0.3172473294
4224	0.317235176
4225	0.3172231962
4226	0.3171942451
4227	0.3171863671
4228	0.3171721737
4229	0.3171586965
4230	0.3171507968
4231	0.3171343246
4232	0.3171252313
4233	0.3171189592
4234	0.3171113634
4235	0.3171056556
4236	0.3170983419
4237	0.3170932418
4238	0.3170883588
4239	0.3170712355
4240	0.3170500973
4241	0.3170362077
4242	0.3170218407
4243	0.3170009412
4244	0.3169770685
4245	0.3169571022
4246	0.3169313848
4247	0.316918602
4248	0.3168913871
4249	0.3168816861
4250	0.316876955
4251	0.3168693808
4252	0.316861047
4253	0.3168427736
4254	0.3168229592
4255	0.3167920332
4256	0.3167727614
4257	0.316763234
4258	0.3167452643
4259	0.3167376685
4260	0.3167265568
4261	0.316707871
4262	0.3166993853
4263	0.3166835642
4264	0.3166708466
4265	0.3166488186
4266	0.3166269859
4267	0.3166140295
4268	0.3165960598
4269	0.3165817145
4270	0.3165628334
4271	0.3165347938
4272	0.3165183216
4273	0.3165081431
4274	0.3164848781
4275	0.3164740485
4276	0.3164584879
4277	0.3164371326
4278	0.3163988495
4279	0.3163837228
4280	0.3163722422
4281	0.3163581139
4282	0.3163502576
4283	0.3163269709
4284	0.316318355
4285	0.3162889698
4286	0.3162826978
4287	0.3162756662
4288	0.3162695895
4289	0.3162599753
4290	0.3162331945
4291	0.3162284199
4292	0.3162114703
4293	0.3161882052
4294	0.3161722973
4295	0.3161664811
4296	0.3161568018
4297	0.3161486416
4298	0.3161404381
4299	0.3161318656
4300	0.31611229
4301	0.3160952752
4302	0.316077935
4303	0.3160598785
4304	0.3160476383
4305	0.3160400208
4306	0.3160233315
4307	0.3160147591
4308	0.3160016291
4309	0.3159909515
4310	0.3159748699
4311	0.3159679468
4312	0.3159536015
4313	0.3159184652
4314	0.3159022534
4315	0.3158910767
4316	0.3158734977
4317	0.3158680286
4318	0.3158489522
4319	0.3158392946
4320	0.3158343898
4321	0.3158152699
4322	0.315804614
4323	0.3157970833
4324	0.3157858414
4325	0.3157653759
4326	0.3157601022
4327	0.3157423713
4328	0.3157309341
4329	0.3157210378
4330	0.3157138977
4331	0.3156902637
4332	0.3156641339
4333	0.3156481175
4334	0.3156390458
4335	0.3156210979
4336	0.31559512
4337	0.3155887829
4338	0.3155729835
4339	0.3155479172
